User_id,First_tran_date,Location,Age,Gender
56807367,2020/06/29,Ha Noi,>37,MALE
47546432,2019/06/07,Other Cities,>37,MALE
38331080,2017/03/24,Other Cities,>37,MALE
35282777,2016/08/21,Other Cities,>37,MALE
2494033,2019/07/28,Ho Chi Minh,>37,FEMALE
42664245,2018/07/31,Other Cities,>37,MALE
2453507,2020/01/11,Ho Chi Minh,>37,FEMALE
49076588,2019/09/06,Ha Noi,>37,FEMALE
42892188,2018/08/12,Ha Noi,>37,FEMALE
54869608,2020/03/30,Ho Chi Minh,>37,FEMALE
1598936,2018/06/30,Other Cities,>37,MALE
52887745,2020/02/12,Ho Chi Minh,>37,FEMALE
45034734,2019/02/18,Ho Chi Minh,>37,FEMALE
45564480,2019/02/13,Other Cities,>37,FEMALE
56875408,2020/07/20,Ho Chi Minh,>37,FEMALE
47334924,2019/05/23,Other Cities,>37,FEMALE
52755228,2020/01/21,Other Cities,>37,FEMALE
39993854,2017/09/18,Ho Chi Minh,>37,MALE
26452084,2018/11/20,Other Cities,>37,FEMALE
48920158,2020/01/23,Other Cities,>37,MALE
15801813,2020/02/22,Ho Chi Minh,>37,MALE
11501856,2019/11/22,Ho Chi Minh,>37,FEMALE
42325166,2018/06/24,Other Cities,>37,MALE
20907317,2019/02/01,Ho Chi Minh,>37,FEMALE
46212422,2019/03/06,Ho Chi Minh,>37,MALE
49511717,2019/10/21,Ha Noi,>37,FEMALE
48945162,2019/08/27,Ha Noi,>37,FEMALE
50050732,2019/11/07,Other Cities,>37,FEMALE
46696011,2019/04/10,Ho Chi Minh,>37,MALE
47982600,2019/07/07,Ho Chi Minh,>37,MALE
40814550,2019/06/02,Other Cities,>37,MALE
18280155,2019/04/11,Ho Chi Minh,>37,MALE
45375624,2019/12/26,Ha Noi,>37,FEMALE
33104581,2017/08/19,Ha Noi,>37,FEMALE
26071975,2018/04/05,Other Cities,>37,MALE
21817611,2018/12/08,Unknown,>37,FEMALE
34014995,2020/01/25,Ho Chi Minh,>37,MALE
54397724,2020/03/13,Other Cities,>37,MALE
34044580,2020/03/01,Ho Chi Minh,>37,FEMALE
43606206,2019/04/20,Other Cities,>37,MALE
25885274,2016/10/16,Ho Chi Minh,>37,FEMALE
50130513,2019/10/23,Ha Noi,>37,FEMALE
43409492,2018/09/21,Other Cities,>37,MALE
8202635,2018/12/31,Other Cities,>37,MALE
52213447,2020/01/25,Other Cities,>37,FEMALE
49674167,2019/10/01,Other Cities,>37,FEMALE
36384065,2019/01/18,Other Cities,>37,MALE
46569620,2019/04/22,Ho Chi Minh,>37,FEMALE
43698872,2019/02/11,Other Cities,>37,MALE
48539001,2019/08/06,Ho Chi Minh,>37,MALE
50559847,2020/03/25,Ho Chi Minh,>37,MALE
44097715,2018/11/04,Ho Chi Minh,>37,MALE
53884051,2020/06/10,Other Cities,>37,FEMALE
51361005,2019/12/03,Ho Chi Minh,>37,MALE
13166683,2019/09/20,Other Cities,>37,MALE
55744789,2020/08/02,Other Cities,>37,FEMALE
28410494,2019/07/11,Other Cities,>37,FEMALE
52852418,2020/01/28,Other Cities,>37,MALE
53988072,2020/02/27,Other Cities,>37,FEMALE
22855349,2016/12/09,Other Cities,>37,MALE
41081379,2019/04/13,Ho Chi Minh,>37,MALE
40788532,2018/02/01,Ho Chi Minh,>37,FEMALE
46279245,2020/06/08,Other Cities,>37,MALE
35117890,2019/04/17,Other Cities,>37,FEMALE
8199306,2018/03/19,Ho Chi Minh,>37,MALE
32194677,2018/11/30,Ho Chi Minh,>37,FEMALE
1738631,2020/08/26,Other Cities,>37,MALE
47336533,2019/05/23,Ho Chi Minh,>37,FEMALE
2009865,2019/10/26,Ho Chi Minh,>37,MALE
6463524,2020/02/08,Other Cities,>37,MALE
50180843,2020/02/22,Unknown,>37,MALE
10314883,2018/10/08,Other Cities,>37,FEMALE
42239922,2019/09/17,Ha Noi,>37,MALE
41713831,2020/05/19,Other Cities,>37,FEMALE
373993,2019/08/23,Ho Chi Minh,>37,MALE
27195731,2019/11/20,Ho Chi Minh,>37,FEMALE
47613237,2019/10/31,Ho Chi Minh,>37,FEMALE
52986104,2020/02/04,Unknown,>37,FEMALE
11338428,2020/04/20,Ho Chi Minh,>37,MALE
41547645,2018/04/09,Ho Chi Minh,>37,MALE
37346379,2019/09/06,Ho Chi Minh,>37,FEMALE
349659,2020/01/31,Other Cities,>37,MALE
20183895,2019/08/07,Other Cities,>37,FEMALE
34478079,2019/05/24,Ho Chi Minh,>37,FEMALE
51740221,2020/07/20,Ho Chi Minh,>37,FEMALE
56050503,2020/05/23,Ho Chi Minh,>37,FEMALE
33017947,2017/03/08,Other Cities,>37,MALE
46699512,2020/01/22,Other Cities,>37,MALE
47755421,2019/07/03,Ho Chi Minh,>37,FEMALE
7218084,2018/11/16,Other Cities,>37,FEMALE
29449058,2017/08/11,Ho Chi Minh,>37,FEMALE
40238595,2017/11/04,Ho Chi Minh,>37,MALE
34977341,2019/05/24,Ho Chi Minh,>37,FEMALE
42342364,2018/09/24,Ho Chi Minh,>37,FEMALE
54503575,2020/03/23,Other Cities,>37,FEMALE
7601075,2017/08/16,Ho Chi Minh,>37,MALE
47881438,2019/08/01,Ho Chi Minh,>37,MALE
38338623,2019/09/04,Other Cities,>37,FEMALE
29951825,2019/11/12,Ho Chi Minh,>37,FEMALE
57202952,2020/07/18,Other Cities,>37,MALE
42259991,2018/06/29,Ha Noi,>37,FEMALE
49412346,2019/09/19,Other Cities,>37,MALE
48708197,2020/02/11,Other Cities,>37,MALE
7856885,2019/09/28,Other Cities,>37,FEMALE
55025541,2020/04/11,Ho Chi Minh,>37,FEMALE
34922291,2017/03/20,Ho Chi Minh,>37,MALE
55237834,2020/04/11,Ha Noi,>37,FEMALE
33645418,2017/05/18,Other Cities,>37,MALE
36607784,2018/08/29,Other Cities,>37,MALE
32665157,2020/07/14,Other Cities,>37,MALE
33446815,2017/09/05,Ho Chi Minh,>37,MALE
39844965,2017/09/28,Ho Chi Minh,>37,FEMALE
34605865,2020/10/07,Ha Noi,>37,FEMALE
22267705,2018/07/19,Other Cities,>37,MALE
55856205,2020/08/29,Other Cities,>37,FEMALE
29909701,2019/07/11,Ho Chi Minh,>37,FEMALE
53203177,2020/02/25,Other Cities,>37,MALE
8927554,2018/10/31,Ho Chi Minh,>37,FEMALE
37370573,2017/05/17,Ha Noi,>37,MALE
42891474,2019/01/04,Ho Chi Minh,>37,MALE
41021723,2019/02/09,Ha Noi,>37,FEMALE
40334005,2019/08/28,Other Cities,>37,MALE
34604308,2018/12/19,Ho Chi Minh,>37,FEMALE
42340931,2020/01/30,Ho Chi Minh,>37,MALE
34102867,2018/12/19,Ho Chi Minh,>37,FEMALE
1912960,2019/07/28,Ho Chi Minh,>37,FEMALE
4957124,2020/03/04,Ho Chi Minh,>37,MALE
3189527,2018/03/02,Ho Chi Minh,>37,MALE
12957959,2019/05/06,Ho Chi Minh,>37,FEMALE
42713783,2020/07/30,Ha Noi,>37,FEMALE
27009845,2018/08/18,Ha Noi,>37,MALE
51423589,2019/12/07,Ha Noi,>37,MALE
25020793,2020/04/16,Ho Chi Minh,>37,FEMALE
4163731,2019/05/18,Ho Chi Minh,>37,MALE
31307655,2020/01/30,Ha Noi,>37,MALE
27340333,2020/02/23,Other Cities,>37,FEMALE
40882267,2018/02/07,Ho Chi Minh,>37,FEMALE
39550216,2020/01/14,Other Cities,>37,MALE
44703254,2018/12/20,Ho Chi Minh,>37,FEMALE
48620874,2019/08/15,Ho Chi Minh,>37,FEMALE
28081072,2019/07/13,Ho Chi Minh,>37,FEMALE
43320348,2018/12/10,Ho Chi Minh,>37,MALE
59919544,2020/11/02,Other Cities,>37,FEMALE
43232810,2018/09/07,Ho Chi Minh,>37,FEMALE
14620840,2018/03/02,Ho Chi Minh,>37,MALE
44719867,2018/12/22,Other Cities,>37,MALE
320079,2018/08/12,Ho Chi Minh,>37,FEMALE
39702734,2018/09/25,Unknown,>37,FEMALE
47573189,2019/08/14,Other Cities,>37,FEMALE
53482595,2020/02/12,Other Cities,>37,FEMALE
44399651,2018/12/28,Ho Chi Minh,>37,MALE
1623673,2017/12/20,Other Cities,>37,MALE
39604030,2017/08/16,Ho Chi Minh,>37,FEMALE
42541174,2018/09/27,Other Cities,>37,MALE
53718234,2020/07/27,Other Cities,>37,MALE
7449319,2016/02/13,Ho Chi Minh,>37,MALE
45031858,2019/01/26,Ha Noi,>37,FEMALE
18226749,2018/04/29,Ho Chi Minh,>37,FEMALE
40262859,2019/11/18,Ho Chi Minh,>37,FEMALE
6987026,2020/08/11,Ho Chi Minh,>37,MALE
57539544,2020/08/01,Other Cities,>37,FEMALE
39556542,2017/09/20,Ha Noi,>37,FEMALE
40631556,2017/12/23,Ho Chi Minh,>37,FEMALE
37295635,2017/03/08,Other Cities,>37,MALE
42051736,2018/06/09,Ha Noi,>37,FEMALE
48031194,2019/07/09,Other Cities,>37,MALE
30370181,2020/01/27,Other Cities,>37,MALE
44484476,2020/01/11,Ho Chi Minh,>37,FEMALE
52784579,2020/03/08,Ha Noi,>37,MALE
31648077,2018/04/02,Ho Chi Minh,>37,MALE
52651229,2020/01/20,Other Cities,>37,MALE
9228065,2019/12/21,Ha Noi,>37,FEMALE
51154043,2019/11/27,Other Cities,>37,MALE
53534752,2020/03/04,Ho Chi Minh,>37,MALE
48065610,2019/07/09,Ho Chi Minh,>37,MALE
53552639,2020/07/20,Other Cities,>37,MALE
43785720,2019/03/09,Ha Noi,>37,MALE
19743569,2019/03/15,Ho Chi Minh,>37,FEMALE
34056093,2019/11/21,Ho Chi Minh,>37,MALE
53692143,2020/02/17,Other Cities,>37,MALE
42982975,2018/08/20,Ha Noi,>37,FEMALE
54559523,2020/10/15,Other Cities,>37,MALE
42329421,2018/07/25,Ha Noi,>37,MALE
41934637,2018/05/23,Other Cities,>37,MALE
2863671,2019/10/31,Other Cities,>37,MALE
23614170,2019/11/18,Ho Chi Minh,>37,MALE
46332127,2019/03/21,Ha Noi,>37,MALE
51189548,2020/03/22,Other Cities,>37,MALE
46299145,2019/05/23,Other Cities,>37,FEMALE
46461821,2019/07/30,Ha Noi,>37,MALE
35698491,2016/09/15,Ha Noi,>37,MALE
42143884,2018/06/18,Ha Noi,>37,MALE
31803695,2018/12/13,Ho Chi Minh,>37,MALE
17278712,2018/04/06,Ho Chi Minh,>37,MALE
47692162,2020/08/31,Ho Chi Minh,>37,MALE
55346315,2020/04/16,Other Cities,>37,FEMALE
43095159,2018/10/10,Ho Chi Minh,>37,FEMALE
59588133,2020/11/28,Other Cities,>37,MALE
23456872,2018/03/07,Ha Noi,>37,FEMALE
48999037,2019/09/10,Ha Noi,>37,MALE
555746,2020/04/12,Ho Chi Minh,>37,FEMALE
43591350,2018/10/08,Ho Chi Minh,>37,FEMALE
42868863,2018/08/21,Other Cities,>37,MALE
55545914,2020/04/24,Ho Chi Minh,>37,MALE
48906788,2019/08/25,Ho Chi Minh,>37,MALE
60753809,2020/12/06,Other Cities,>37,MALE
31982174,2017/04/19,Other Cities,>37,FEMALE
8542597,2020/02/11,Ho Chi Minh,>37,MALE
41527941,2018/04/27,Other Cities,>37,FEMALE
34432918,2017/10/31,Ha Noi,>37,MALE
1311045,2020/04/18,Ho Chi Minh,>37,MALE
3806078,2020/05/01,Ho Chi Minh,>37,FEMALE
650697,2018/02/28,Other Cities,>37,MALE
57918109,2020/08/16,Ha Noi,>37,FEMALE
38963323,2017/05/23,Ho Chi Minh,>37,FEMALE
46613793,2019/04/09,Other Cities,>37,MALE
53908343,2020/02/24,Other Cities,>37,MALE
4115977,2019/04/06,Ho Chi Minh,>37,FEMALE
32306562,2019/10/27,Other Cities,>37,FEMALE
47877660,2020/04/02,Other Cities,>37,MALE
43410330,2018/09/21,Other Cities,>37,FEMALE
13088004,2020/09/21,Ho Chi Minh,>37,MALE
44253392,2019/07/20,Other Cities,>37,MALE
40413738,2018/07/14,Other Cities,>37,FEMALE
51277771,2019/11/30,Other Cities,>37,MALE
35848974,2018/09/30,Ho Chi Minh,>37,FEMALE
50003436,2019/12/20,Other Cities,>37,FEMALE
36933480,2016/12/27,Ho Chi Minh,>37,FEMALE
52421175,2020/09/03,Other Cities,>37,FEMALE
39339167,2020/09/16,Ho Chi Minh,>37,MALE
50984132,2020/10/05,Ho Chi Minh,>37,MALE
54380046,2020/03/13,Other Cities,>37,MALE
6846820,2019/03/20,Ho Chi Minh,>37,FEMALE
48169172,2019/07/16,Other Cities,>37,FEMALE
55707789,2020/06/17,Other Cities,>37,MALE
32944662,2020/01/07,Ho Chi Minh,>37,MALE
55967571,2020/08/12,Other Cities,>37,MALE
1034093,2019/03/23,Ho Chi Minh,>37,FEMALE
55373893,2020/04/21,Ho Chi Minh,>37,MALE
44219722,2018/11/13,Ho Chi Minh,>37,MALE
51237908,2019/11/29,Other Cities,>37,MALE
57895736,2020/08/15,Other Cities,>37,MALE
57244142,2020/11/11,Other Cities,>37,FEMALE
41217395,2018/10/30,Ha Noi,>37,MALE
28618519,2019/03/12,Other Cities,>37,MALE
50990470,2019/11/21,Ho Chi Minh,>37,MALE
27820098,2019/08/01,Ho Chi Minh,>37,FEMALE
1533849,2019/06/27,Other Cities,>37,FEMALE
36577143,2019/02/13,Ho Chi Minh,>37,FEMALE
46502255,2019/04/01,Ho Chi Minh,>37,MALE
43347908,2018/10/01,Ho Chi Minh,>37,MALE
25827673,2019/11/25,Ha Noi,>37,FEMALE
43852760,2018/10/21,Other Cities,>37,MALE
45656749,2019/02/12,Other Cities,>37,MALE
46432614,2019/04/04,Ho Chi Minh,>37,MALE
39244584,2020/04/04,Other Cities,>37,FEMALE
43608273,2018/10/29,Ho Chi Minh,>37,MALE
52099213,2020/04/02,Other Cities,>37,FEMALE
31778251,2020/01/11,Ho Chi Minh,>37,FEMALE
41526635,2019/10/30,Ha Noi,>37,FEMALE
151226,2019/07/19,Ho Chi Minh,>37,MALE
46833338,2019/05/02,Other Cities,>37,FEMALE
43970678,2020/01/04,Other Cities,>37,MALE
48638767,2020/08/21,Other Cities,>37,MALE
53611721,2020/02/18,Other Cities,>37,FEMALE
42653732,2018/10/14,Other Cities,>37,MALE
26251303,2019/09/26,Other Cities,>37,MALE
50649164,2020/03/24,Ho Chi Minh,>37,MALE
20793304,2019/02/24,Other Cities,>37,FEMALE
45936795,2019/03/30,Ho Chi Minh,>37,MALE
25035334,2017/08/20,Other Cities,>37,MALE
35259739,2018/10/22,Ho Chi Minh,>37,FEMALE
19794949,2018/12/08,Other Cities,>37,FEMALE
46285250,2019/03/22,Other Cities,>37,FEMALE
48178426,2019/07/31,Unknown,>37,MALE
45850460,2019/02/21,Other Cities,>37,FEMALE
8155610,2019/12/20,Ho Chi Minh,>37,FEMALE
32334137,2019/07/01,Ha Noi,>37,FEMALE
34015991,2019/08/28,Ho Chi Minh,>37,MALE
31744412,2019/11/26,Ho Chi Minh,>37,MALE
49840401,2019/10/26,Other Cities,>37,FEMALE
49375353,2019/10/31,Other Cities,>37,MALE
35784265,2019/02/19,Ha Noi,>37,MALE
50642411,2020/02/05,Other Cities,>37,FEMALE
45623189,2019/07/29,Ho Chi Minh,>37,MALE
41125936,2018/05/13,Ho Chi Minh,>37,MALE
29704725,2020/05/29,Other Cities,>37,FEMALE
10797525,2019/09/24,Ho Chi Minh,>37,FEMALE
7423094,2018/01/24,Other Cities,>37,FEMALE
49070091,2019/10/06,Unknown,>37,MALE
3429327,2020/05/14,Other Cities,>37,MALE
25849562,2019/01/31,Other Cities,>37,MALE
20448536,2018/11/28,Other Cities,>37,MALE
59677913,2020/10/30,Other Cities,>37,FEMALE
36671570,2016/11/28,Ho Chi Minh,>37,MALE
39437743,2018/06/19,Ha Noi,>37,MALE
52125795,2020/01/23,Ho Chi Minh,>37,MALE
51858473,2020/01/22,Other Cities,>37,MALE
54747199,2020/05/15,Other Cities,>37,MALE
56160478,2020/07/04,Ho Chi Minh,>37,FEMALE
57466336,2020/07/29,Other Cities,>37,MALE
57100116,2020/07/20,Other Cities,>37,MALE
53212066,2020/02/11,Other Cities,>37,MALE
34306924,2019/04/08,Other Cities,>37,MALE
20260204,2020/10/19,Other Cities,>37,MALE
57588950,2020/08/03,Other Cities,>37,FEMALE
33364045,2019/05/30,Ho Chi Minh,>37,MALE
52107729,2020/01/09,Ho Chi Minh,>37,MALE
43203178,2018/10/27,Other Cities,>37,MALE
36378319,2016/10/31,Ha Noi,>37,MALE
52389341,2020/02/24,Other Cities,>37,MALE
41621254,2018/05/23,Other Cities,>37,MALE
38780456,2017/05/16,Ho Chi Minh,>37,MALE
55221631,2020/04/11,Ho Chi Minh,>37,MALE
50081523,2019/11/14,Other Cities,>37,FEMALE
61404220,2020/12/31,Other Cities,>37,MALE
3739445,2019/08/08,Ha Noi,>37,MALE
32957089,2019/11/17,Other Cities,>37,FEMALE
23115985,2019/07/13,Ho Chi Minh,>37,FEMALE
34074086,2017/08/03,Ho Chi Minh,>37,MALE
44579652,2019/05/20,Ha Noi,>37,MALE
13491562,2016/02/09,Ho Chi Minh,>37,MALE
19698518,2020/05/11,Ho Chi Minh,>37,FEMALE
36419663,2016/10/23,Ho Chi Minh,>37,MALE
1989213,2020/04/07,Other Cities,>37,MALE
50360298,2020/02/02,Other Cities,>37,MALE
42936871,2020/10/03,Ho Chi Minh,>37,FEMALE
42597887,2020/08/18,Other Cities,>37,MALE
50179404,2020/01/02,Other Cities,>37,FEMALE
47894672,2019/08/01,Ho Chi Minh,>37,MALE
47301577,2019/06/10,Ho Chi Minh,>37,FEMALE
33950804,2018/01/01,Ho Chi Minh,>37,MALE
46694769,2019/08/01,Ho Chi Minh,>37,MALE
37131747,2019/12/10,Ho Chi Minh,>37,FEMALE
34956174,2018/08/06,Ho Chi Minh,>37,MALE
42492516,2019/04/13,Ho Chi Minh,>37,MALE
56347731,2020/06/05,Other Cities,>37,MALE
55519731,2020/08/15,Other Cities,>37,MALE
42885022,2019/08/28,Ho Chi Minh,>37,MALE
19905138,2019/03/09,Other Cities,>37,FEMALE
40031971,2019/03/19,Ho Chi Minh,>37,FEMALE
43292946,2018/09/12,Other Cities,>37,FEMALE
28558150,2018/06/07,Ha Noi,>37,MALE
49550582,2019/09/25,Other Cities,>37,FEMALE
17276977,2020/05/30,Ho Chi Minh,>37,MALE
47429947,2020/08/14,Ha Noi,>37,MALE
38541145,2020/07/09,Unknown,>37,FEMALE
50022969,2019/11/09,Other Cities,>37,MALE
44734053,2019/04/30,Other Cities,>37,FEMALE
54801441,2020/10/01,Other Cities,>37,FEMALE
4922654,2019/12/06,Other Cities,>37,MALE
45847284,2019/03/06,Other Cities,>37,MALE
47135022,2019/05/10,Ho Chi Minh,>37,FEMALE
16654912,2020/07/19,Other Cities,>37,FEMALE
25703437,2020/02/19,Other Cities,>37,FEMALE
41106611,2018/04/11,Ha Noi,>37,MALE
15421990,2017/05/07,Other Cities,>37,MALE
25023111,2019/09/07,Ho Chi Minh,>37,FEMALE
41173407,2018/07/31,Ho Chi Minh,>37,FEMALE
49176081,2020/07/24,Other Cities,>37,MALE
46210428,2019/07/10,Other Cities,>37,MALE
47673247,2019/07/13,Ha Noi,>37,FEMALE
57033721,2020/07/15,Other Cities,>37,MALE
53064482,2020/02/01,Ho Chi Minh,>37,FEMALE
12413133,2016/12/03,Ho Chi Minh,>37,MALE
47028792,2019/06/28,Ho Chi Minh,>37,MALE
26223536,2019/05/09,Other Cities,>37,FEMALE
21770143,2018/11/29,Ho Chi Minh,>37,FEMALE
19748714,2018/08/29,Ha Noi,>37,MALE
40841488,2019/09/26,Ho Chi Minh,>37,MALE
34860995,2020/04/06,Other Cities,>37,MALE
54874562,2020/06/07,Ha Noi,>37,FEMALE
54784734,2020/04/18,Other Cities,>37,FEMALE
7827701,2020/01/21,Ho Chi Minh,>37,MALE
46948765,2019/05/12,Ho Chi Minh,>37,FEMALE
57830007,2020/08/15,Ho Chi Minh,>37,FEMALE
49288165,2019/09/18,Other Cities,>37,MALE
18821565,2020/07/25,Other Cities,>37,FEMALE
27129255,2020/02/16,Ho Chi Minh,>37,FEMALE
60408387,2020/11/19,Other Cities,>37,FEMALE
33530806,2020/07/31,Other Cities,>37,FEMALE
54215475,2020/05/27,Other Cities,>37,MALE
39117782,2017/12/12,Ho Chi Minh,>37,FEMALE
38870849,2019/06/18,Other Cities,>37,MALE
41668244,2018/06/21,Ho Chi Minh,>37,FEMALE
48340954,2019/07/30,Ho Chi Minh,>37,MALE
48347996,2019/07/27,Other Cities,>37,MALE
27923117,2019/12/12,Ha Noi,>37,FEMALE
14709758,2020/04/23,Unknown,>37,FEMALE
39134820,2018/01/02,Ho Chi Minh,>37,MALE
43832831,2018/10/19,Ha Noi,>37,MALE
33457358,2018/05/02,Other Cities,>37,MALE
39181569,2017/06/26,Other Cities,>37,FEMALE
49284957,2020/09/18,Other Cities,>37,MALE
30467790,2018/01/03,Ho Chi Minh,>37,FEMALE
17223738,2020/11/29,Other Cities,>37,FEMALE
46972409,2020/02/09,Ha Noi,>37,MALE
39155454,2017/06/09,Ha Noi,>37,MALE
43130060,2019/07/05,Other Cities,>37,FEMALE
48704655,2019/09/05,Other Cities,>37,FEMALE
39901919,2019/01/07,Ha Noi,>37,MALE
25965083,2018/02/03,Unknown,>37,MALE
36685958,2016/11/30,Other Cities,>37,MALE
14799679,2020/10/11,Ho Chi Minh,>37,FEMALE
50989554,2020/05/06,Other Cities,>37,MALE
44500363,2019/03/16,Ha Noi,>37,MALE
46342729,2019/05/17,Ho Chi Minh,>37,MALE
8436093,2018/10/09,Other Cities,>37,MALE
56807657,2020/12/08,Ha Noi,>37,FEMALE
34065564,2018/12/20,Ho Chi Minh,>37,MALE
49394498,2019/09/18,Unknown,>37,FEMALE
24532249,2017/06/01,Ho Chi Minh,>37,FEMALE
13838275,2017/02/28,Unknown,>37,FEMALE
51261807,2020/04/18,Ho Chi Minh,>37,FEMALE
55030354,2020/05/11,Other Cities,>37,MALE
43094054,2019/03/07,Other Cities,>37,MALE
51684654,2019/12/25,Ho Chi Minh,>37,MALE
41618431,2018/05/10,Other Cities,>37,FEMALE
4606308,2017/04/06,Ho Chi Minh,>37,FEMALE
54308944,2020/03/12,Ho Chi Minh,>37,MALE
54098255,2020/03/31,Ho Chi Minh,>37,MALE
4706240,2019/12/05,Other Cities,>37,MALE
53102836,2020/03/09,Ha Noi,>37,FEMALE
50253650,2019/11/18,Other Cities,>37,MALE
37308938,2020/03/31,Ho Chi Minh,>37,FEMALE
29743477,2019/11/02,Other Cities,>37,MALE
49406546,2019/10/24,Ho Chi Minh,>37,MALE
33959446,2019/02/27,Ho Chi Minh,>37,MALE
49091152,2019/10/30,Ho Chi Minh,>37,MALE
52736697,2020/03/23,Ha Noi,>37,MALE
31931247,2019/05/23,Other Cities,>37,MALE
42663219,2019/09/05,Other Cities,>37,MALE
22972734,2018/12/03,Other Cities,>37,FEMALE
36858231,2016/12/20,Ho Chi Minh,>37,FEMALE
8483310,2020/02/04,Ho Chi Minh,>37,FEMALE
36643023,2018/08/25,Other Cities,>37,MALE
57916725,2020/08/16,Other Cities,>37,MALE
55719496,2020/07/06,Ho Chi Minh,>37,FEMALE
57046243,2020/07/28,Ho Chi Minh,>37,MALE
12352397,2019/12/28,Other Cities,>37,FEMALE
28674684,2020/01/28,Other Cities,>37,MALE
35773396,2016/08/23,Ho Chi Minh,>37,MALE
43605412,2019/03/01,Other Cities,>37,MALE
42664520,2018/11/07,Ha Noi,>37,MALE
51188362,2019/12/15,Ho Chi Minh,>37,FEMALE
38873019,2017/05/20,Unknown,>37,MALE
40446310,2017/12/01,Ho Chi Minh,>37,MALE
60478088,2020/11/22,Other Cities,>37,MALE
52983859,2020/04/30,Ha Noi,>37,MALE
8679284,2019/10/05,Other Cities,>37,MALE
49339141,2019/11/16,Ho Chi Minh,>37,FEMALE
44240114,2019/02/04,Ho Chi Minh,>37,MALE
42240384,2018/06/21,Other Cities,>37,FEMALE
6025394,2019/07/31,Other Cities,>37,MALE
47937094,2020/03/22,Ha Noi,>37,MALE
32641157,2019/08/08,Other Cities,>37,MALE
46626555,2019/04/05,Other Cities,>37,FEMALE
50678691,2019/11/10,Ha Noi,>37,MALE
10325465,2020/01/25,Ho Chi Minh,>37,MALE
43734287,2018/11/07,Other Cities,>37,MALE
41351161,2018/05/25,Ho Chi Minh,>37,MALE
51279973,2020/05/08,Other Cities,>37,MALE
55527475,2020/05/02,Ha Noi,>37,MALE
2755026,2020/05/14,Ho Chi Minh,>37,MALE
52144246,2020/01/13,Other Cities,>37,FEMALE
25955448,2020/09/13,Other Cities,>37,FEMALE
48477879,2019/12/30,Ha Noi,>37,FEMALE
38604969,2017/04/25,Ho Chi Minh,>37,FEMALE
55494508,2020/09/28,Ho Chi Minh,>37,MALE
44314117,2019/04/19,Other Cities,>37,MALE
39212599,2020/10/01,Other Cities,>37,FEMALE
46312952,2019/07/31,Ho Chi Minh,>37,MALE
35008413,2018/05/21,Other Cities,>37,MALE
46397753,2019/08/15,Ho Chi Minh,>37,FEMALE
23771671,2019/04/19,Other Cities,>37,MALE
55811573,2020/05/10,Ho Chi Minh,>37,MALE
34363158,2019/10/18,Other Cities,>37,MALE
41674029,2018/11/04,Ha Noi,>37,MALE
41731361,2018/04/28,Ha Noi,>37,FEMALE
40947765,2020/03/10,Other Cities,>37,MALE
43816177,2020/02/12,Other Cities,>37,MALE
52457281,2020/07/18,Ho Chi Minh,>37,MALE
57244076,2020/07/20,Other Cities,>37,FEMALE
46924575,2019/05/09,Ha Noi,>37,MALE
35582108,2018/04/01,Ho Chi Minh,>37,MALE
34729752,2019/02/09,Ho Chi Minh,>37,FEMALE
50516883,2019/11/06,Other Cities,>37,MALE
54976379,2020/04/09,Unknown,>37,MALE
53926975,2020/02/27,Other Cities,>37,MALE
29557742,2020/02/02,Other Cities,>37,MALE
9243487,2017/04/28,Ho Chi Minh,>37,MALE
10733606,2020/02/12,Unknown,>37,MALE
1008484,2020/01/21,Ho Chi Minh,>37,MALE
952392,2020/07/11,Ho Chi Minh,>37,FEMALE
2372041,2019/05/14,Other Cities,>37,FEMALE
44981458,2020/02/18,Other Cities,>37,FEMALE
47083154,2019/09/25,Ho Chi Minh,>37,FEMALE
31443965,2017/07/27,Other Cities,>37,MALE
49248217,2019/09/18,Other Cities,>37,MALE
8171146,2019/10/18,Ho Chi Minh,>37,FEMALE
15287517,2019/11/21,Ho Chi Minh,>37,FEMALE
7137804,2019/06/08,Other Cities,>37,MALE
49807280,2020/01/29,Ho Chi Minh,>37,MALE
40713920,2019/04/01,Other Cities,>37,MALE
42244475,2019/11/30,Ho Chi Minh,>37,FEMALE
39083356,2019/09/24,Other Cities,>37,MALE
55713720,2020/07/01,Other Cities,>37,MALE
43892454,2018/10/24,Ho Chi Minh,>37,FEMALE
39084786,2018/09/04,Other Cities,>37,FEMALE
53794784,2020/03/06,Ha Noi,>37,MALE
41348440,2018/03/20,Other Cities,>37,MALE
27406700,2019/09/29,Ho Chi Minh,>37,MALE
52325880,2020/05/17,Unknown,>37,MALE
50020365,2020/05/31,Ho Chi Minh,>37,MALE
45229912,2020/01/30,Ha Noi,>37,MALE
45189575,2019/02/10,Ho Chi Minh,>37,MALE
48603290,2019/08/20,Other Cities,>37,MALE
29016437,2020/09/11,Other Cities,>37,FEMALE
38537907,2019/06/06,Other Cities,>37,MALE
39070735,2019/06/20,Ho Chi Minh,>37,FEMALE
41748055,2019/02/11,Other Cities,>37,FEMALE
36949059,2017/01/06,Ho Chi Minh,>37,MALE
2853911,2018/08/15,Ha Noi,>37,MALE
47126992,2019/08/18,Other Cities,>37,FEMALE
39734150,2020/01/25,Ho Chi Minh,>37,FEMALE
56504768,2020/07/26,Ho Chi Minh,>37,MALE
